zyzsm,zyzDTO,sxkm,zxkm,zxkmyq,sftj,zssftj,pcdm,pcmc,kldm,kb,yxdh,yxlqfspmxx,zydm,zymc,jhs,zydh,xn,xf,tishi,status,xh,ppkmz,kskldm,zyzmc,zyzdh,zysl
该专业组各专业均在宁波市慈溪市文蔚路521号学习,"[{'zydm': '120201', 'zymc': '工商管理', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '1   ', 'zydh': '04', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '1   ', 'zydh': '06', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)(该校要求报考该专业英语成绩不低于100分)', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050261', 'zymc': '翻译(只招英语考生)(该校要求报考该专业英语成绩不低于100分)', 'jhs': '1   ', 'zydh': '08', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050262', 'zymc': '商务英语(只招英语考生)(该校要求报考该专业英语成绩不低于100分)', 'jhs': '1   ', 'zydh': '09', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8038,,050207,日语,1   ,06,4,18000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",宁波大学科学技术学院01专业组(不限),803801,6
该专业组各专业均在宁波市慈溪市文蔚路521号学习,"[{'zydm': '120201', 'zymc': '工商管理', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '1   ', 'zydh': '04', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '1   ', 'zydh': '06', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)(该校要求报考该专业英语成绩不低于100分)', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050261', 'zymc': '翻译(只招英语考生)(该校要求报考该专业英语成绩不低于100分)', 'jhs': '1   ', 'zydh': '08', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050262', 'zymc': '商务英语(只招英语考生)(该校要求报考该专业英语成绩不低于100分)', 'jhs': '1   ', 'zydh': '09', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8038,,050201,英语(只招英语考生)(该校要求报考该专业英语成绩不低于100分),1   ,07,4,24700,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",宁波大学科学技术学院01专业组(不限),803801,6
该专业组各专业均在宁波市慈溪市文蔚路521号学习,"[{'zydm': '120201', 'zymc': '工商管理', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '1   ', 'zydh': '04', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '1   ', 'zydh': '06', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)(该校要求报考该专业英语成绩不低于100分)', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050261', 'zymc': '翻译(只招英语考生)(该校要求报考该专业英语成绩不低于100分)', 'jhs': '1   ', 'zydh': '08', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050262', 'zymc': '商务英语(只招英语考生)(该校要求报考该专业英语成绩不低于100分)', 'jhs': '1   ', 'zydh': '09', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8038,,050261,翻译(只招英语考生)(该校要求报考该专业英语成绩不低于100分),1   ,08,4,18000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",宁波大学科学技术学院01专业组(不限),803801,6
该专业组各专业均在宁波市慈溪市文蔚路521号学习,"[{'zydm': '120201', 'zymc': '工商管理', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '1   ', 'zydh': '04', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '1   ', 'zydh': '06', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)(该校要求报考该专业英语成绩不低于100分)', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '24700', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050261', 'zymc': '翻译(只招英语考生)(该校要求报考该专业英语成绩不低于100分)', 'jhs': '1   ', 'zydh': '08', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}, {'zydm': '050262', 'zymc': '商务英语(只招英语考生)(该校要求报考该专业英语成绩不低于100分)', 'jhs': '1   ', 'zydh': '09', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '803801'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8038,,050262,商务英语(只招英语考生)(该校要求报考该专业英语成绩不低于100分),1   ,09,4,18000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",宁波大学科学技术学院01专业组(不限),803801,6
,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '2   ', 'zydh': '01', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804201'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804201'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '4   ', 'zydh': '03', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804201'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8042,,120203,会计学,2   ,01,4,24750,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",浙江农林大学暨阳学院01专业组(不限),804201,6
,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '2   ', 'zydh': '01', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804201'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804201'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '4   ', 'zydh': '03', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804201'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8042,,120204,财务管理,2   ,02,4,24750,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",浙江农林大学暨阳学院01专业组(不限),804201,6
,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '2   ', 'zydh': '01', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804201'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804201'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '4   ', 'zydh': '03', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804201'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8042,,120801,电子商务,4   ,03,4,24750,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",浙江农林大学暨阳学院01专业组(不限),804201,6
,"[{'zydm': '0501', 'zymc': '中国语言文学类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '0502', 'zymc': '外国语言文学类(只招英语考生)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '090502', 'zymc': '园林', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8046,,0501,中国语言文学类,4   ,01,4,23250,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",绍兴文理学院元培学院01专业组(不限),804601,6
,"[{'zydm': '0501', 'zymc': '中国语言文学类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '0502', 'zymc': '外国语言文学类(只招英语考生)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '090502', 'zymc': '园林', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8046,,0502,外国语言文学类(只招英语考生),5   ,02,4,17000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",绍兴文理学院元培学院01专业组(不限),804601,6
,"[{'zydm': '0501', 'zymc': '中国语言文学类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '0502', 'zymc': '外国语言文学类(只招英语考生)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '090502', 'zymc': '园林', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8046,,120203,会计学,3   ,03,4,23250,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",绍兴文理学院元培学院01专业组(不限),804601,6
,"[{'zydm': '0501', 'zymc': '中国语言文学类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '0502', 'zymc': '外国语言文学类(只招英语考生)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '090502', 'zymc': '园林', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8046,,120204,财务管理,2   ,04,4,23250,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",绍兴文理学院元培学院01专业组(不限),804601,6
,"[{'zydm': '0501', 'zymc': '中国语言文学类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '0502', 'zymc': '外国语言文学类(只招英语考生)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '090502', 'zymc': '园林', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8046,,120801,电子商务,2   ,05,4,17000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",绍兴文理学院元培学院01专业组(不限),804601,6
,"[{'zydm': '0501', 'zymc': '中国语言文学类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '0502', 'zymc': '外国语言文学类(只招英语考生)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '090502', 'zymc': '园林', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8046,,120201,工商管理,3   ,06,4,23250,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",绍兴文理学院元培学院01专业组(不限),804601,6
,"[{'zydm': '0501', 'zymc': '中国语言文学类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '0502', 'zymc': '外国语言文学类(只招英语考生)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '090502', 'zymc': '园林', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8046,,020401,国际经济与贸易,3   ,07,4,17000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",绍兴文理学院元培学院01专业组(不限),804601,6
,"[{'zydm': '0501', 'zymc': '中国语言文学类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '0502', 'zymc': '外国语言文学类(只招英语考生)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23250', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}, {'zydm': '090502', 'zymc': '园林', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '17000', 'tishi': None, 'zyzdh': '804601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8046,,090502,园林,4   ,08,4,17000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",绍兴文理学院元培学院01专业组(不限),804601,6
该专业组各专业均在杭州市桐庐县环城南路66号学习,"[{'zydm': '120201', 'zymc': '工商管理', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '120202', 'zymc': '市场营销', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '4   ', 'zydh': '04', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '05', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '020102', 'zymc': '经济统计学', 'jhs': '1   ', 'zydh': '06', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '2   ', 'zydh': '07', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '020309', 'zymc': '互联网金融', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '3   ', 'zydh': '09', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '050201', 'zymc': '英语', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '050262', 'zymc': '商务英语', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '120402', 'zymc': '行政管理', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '4   ', 'zydh': '13', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8048,,120201,工商管理,1   ,01,4,24750,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",浙江工商大学杭州商学院01专业组(不限),804801,6
该专业组各专业均在杭州市桐庐县环城南路66号学习,"[{'zydm': '120201', 'zymc': '工商管理', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '120202', 'zymc': '市场营销', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '4   ', 'zydh': '04', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '05', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '020102', 'zymc': '经济统计学', 'jhs': '1   ', 'zydh': '06', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '2   ', 'zydh': '07', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '020309', 'zymc': '互联网金融', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '3   ', 'zydh': '09', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '050201', 'zymc': '英语', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '050262', 'zymc': '商务英语', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '120402', 'zymc': '行政管理', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '18000', 'tishi': None, 'zyzdh': '804801'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '4   ', 'zydh': '13', 'xn': '4', 'xf': '24750', 'tishi': None, 'zyzdh': '804801'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8048,,120202,市场营销,1   ,02,4,18000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",浙江工商大学杭州商学院01专业组(不限),804801,6
