,candle_end_time,open,high,low,close,amount,info,DIF,DEA,MACD,max,min,price_new_high,price_new_low,DIF_new_high,DIF_new_low,last_peak_price,last_peak_dif,last_valley_price,last_valley_dif,state,signal
1883,2013-01-04,2551.81,2558.53,2498.89,2524.41,97988182.0,,73.26941452754818,55.34595451644152,35.84692002221331,2551.81,2524.41,,,1.0,,2381.22,45.57990153228184,2207.88,-30.107586131884545,,
1884,2013-01-07,2518.05,2545.97,2511.6,2535.99,75167993.0,,76.41063997952097,59.55889160905741,33.70349674092711,2535.99,2518.05,1.0,,1.0,,2381.22,45.57990153228184,2207.88,-30.107586131884545,,
1885,2013-01-08,2534.65,2540.51,2502.49,2525.33,71837100.0,,77.1505671572263,63.07722671869119,28.146680877070224,2534.65,2525.33,,,1.0,,2535.99,76.41063997952097,2207.88,-30.107586131884545,,
1886,2013-01-09,2518.1,2534.24,2504.3,2526.13,70231170.0,,76.91489110377915,65.84475959570878,22.14026301614075,2526.13,2518.1,,,,,2535.99,76.41063997952097,2207.88,-30.107586131884545,,
1887,2013-01-10,2525.59,2553.35,2513.73,2530.57,71085862.0,,76.20790968180427,67.91738961292788,16.58104013775278,2530.57,2525.59,,,,,2535.99,76.41063997952097,2207.88,-30.107586131884545,,
1888,2013-01-11,2533.5,2539.79,2473.7,2483.23,74239176.0,,71.0091303947097,68.53573776928425,4.946785250850894,2533.5,2483.23,,,,,2535.99,76.41063997952097,2207.88,-30.107586131884545,,
1889,2013-01-14,2474.18,2583.62,2474.0,2577.73,93554091.0,,73.66525339889768,69.56164089520693,8.207225007381481,2577.73,2474.18,,,,,2535.99,76.41063997952097,2207.88,-30.107586131884545,,
1890,2013-01-15,2579.13,2605.41,2576.92,2595.86,98620805.0,,76.3530391896561,70.91992055409678,10.86623727111865,2595.86,2579.13,,,,,2535.99,76.41063997952097,2207.88,-30.107586131884545,,
1891,2013-01-16,2591.36,2600.09,2540.52,2577.09,93536084.0,,76.09141222583867,71.95421888844515,8.274386674787024,2591.36,2577.09,1.0,,,,2535.99,76.41063997952097,2207.88,-30.107586131884545,顶背离,0.0
1892,2013-01-17,2570.71,2575.06,2539.67,2552.76,69915239.0,,73.07844053366398,72.17906321748893,1.7987546323500965,2570.71,2552.76,,,,,2577.09,76.09141222583867,2207.88,-30.107586131884545,,
1893,2013-01-18,2568.69,2607.45,2553.45,2595.44,77940303.0,,73.2897198000951,72.40119453401017,1.7770505321698522,2595.44,2568.69,,,,,2577.09,76.09141222583867,2207.88,-30.107586131884545,,
1894,2013-01-21,2605.65,2611.2,2582.65,2610.9,84133742.0,,73.8533178601183,72.69161919923181,2.3233973217729726,2610.9,2605.65,,,,,2577.09,76.09141222583867,2207.88,-30.107586131884545,,
1895,2013-01-22,2610.39,2620.02,2578.18,2596.9,105766275.0,,72.33644092298391,72.62058354398224,-0.568285241996648,2610.39,2596.9,1.0,,,,2577.09,76.09141222583867,2207.88,-30.107586131884545,顶背离,0.0
1896,2013-01-23,2588.2,2611.41,2576.36,2607.46,75739444.0,,71.16605083351442,72.32967700188868,-2.327252336748529,2607.46,2588.2,,,,,2596.9,72.33644092298391,2207.88,-30.107586131884545,,
1897,2013-01-24,2606.43,2663.4,2564.21,2582.75,111277172.0,,67.46690132371896,71.35712186625474,-7.780441085071573,2606.43,2582.75,,,,,2596.9,72.33644092298391,2207.88,-30.107586131884545,,
1898,2013-01-25,2580.88,2591.51,2567.11,2571.67,58487359.0,,62.91597904312448,69.6688933016287,-13.505828517008439,2580.88,2571.67,,,,,2596.9,72.33644092298391,2207.88,-30.107586131884545,,
1899,2013-01-28,2577.27,2651.97,2577.27,2651.86,91274790.0,,65.03037350655495,68.74118934261395,-7.4216316721179965,2651.86,2577.27,,,,,2596.9,72.33644092298391,2207.88,-30.107586131884545,,
1900,2013-01-29,2655.38,2685.53,2646.15,2675.87,101040229.0,,67.86119112312826,68.56518969871682,-1.4079971511771134,2675.87,2655.38,,,,,2596.9,72.33644092298391,2207.88,-30.107586131884545,,
1901,2013-01-30,2678.43,2689.68,2662.06,2688.71,99874990.0,,70.3299947700375,68.91815071298096,2.8236881141130823,2688.71,2678.43,,,,,2596.9,72.33644092298391,2207.88,-30.107586131884545,,
1902,2013-01-31,2690.95,2696.88,2671.33,2686.88,96740101.0,,71.31677831368324,69.39787623312142,3.8378041611236426,2690.95,2686.88,,,,,2596.9,72.33644092298391,2207.88,-30.107586131884545,,
1903,2013-02-01,2677.19,2744.32,2671.27,2743.32,103879515.0,,75.779508687609,70.67420272401894,10.21061192718011,2743.32,2677.19,,,,,2596.9,72.33644092298391,2207.88,-30.107586131884545,,
1904,2013-02-04,2753.69,2768.5,2731.08,2748.03,127939179.0,,78.78809221490064,72.29698062219528,12.982223185410732,2753.69,2748.03,,,1.0,,2596.9,72.33644092298391,2207.88,-30.107586131884545,,
1905,2013-02-05,2727.93,2779.95,2725.36,2771.68,116130819.0,,82.13398424095658,74.26438134594754,15.739205790018076,2771.68,2727.93,,,1.0,,2596.9,72.33644092298391,2207.88,-30.107586131884545,,
1906,2013-02-06,2771.91,2787.46,2765.74,2775.84,82779271.0,,84.15126164893763,76.24175740654556,15.819008484784149,2775.84,2771.91,,,1.0,,2596.9,72.33644092298391,2207.88,-30.107586131884545,,
1907,2013-02-07,2771.53,2775.97,2722.87,2759.87,89978142.0,,83.49880079594368,77.69316608442519,11.611269423036987,2771.53,2759.87,1.0,,,,2596.9,72.33644092298391,2207.88,-30.107586131884545,,
1908,2013-02-08,2755.65,2791.3,2747.95,2771.73,77429644.0,,82.98215709862961,78.75096428726607,8.462385622727084,2771.73,2755.65,,,,,2759.87,83.49880079594368,2207.88,-30.107586131884545,,
1909,2013-02-18,2784.06,2787.74,2731.51,2737.47,76438227.0,,78.89872221214591,78.78051587224203,0.23641267980775638,2784.06,2737.47,,,,,2759.87,83.49880079594368,2207.88,-30.107586131884545,,
1910,2013-02-19,2735.04,2740.74,2674.34,2685.61,80626431.0,,70.66333907074477,77.15708051194258,-12.987482882395625,2735.04,2685.61,1.0,,,,2759.87,83.49880079594368,2207.88,-30.107586131884545,,
1911,2013-02-20,2686.09,2703.1,2665.23,2702.64,70019377.0,,64.76435411300099,74.67853523215427,-19.828362238306568,2702.64,2686.09,,,,,2685.61,70.66333907074477,2207.88,-30.107586131884545,,
1912,2013-02-21,2675.74,2675.74,2584.76,2610.55,100657984.0,,52.058376107782806,70.15450340727999,-36.19225459899437,2675.74,2610.55,,,,1.0,2685.61,70.66333907074477,2207.88,-30.107586131884545,,
1913,2013-02-22,2607.65,2618.48,2591.15,2596.6,60204852.0,,40.39747167511541,64.20309706084707,-47.61125077146332,2607.65,2596.6,,,,1.0,2685.61,70.66333907074477,2207.88,-30.107586131884545,,
1914,2013-02-25,2607.15,2628.7,2590.79,2604.96,53161942.0,,31.467959978010185,57.6560696442797,-52.37621933253902,2607.15,2604.96,,,,1.0,2685.61,70.66333907074477,2207.88,-30.107586131884545,,
1915,2013-02-26,2587.38,2631.09,2564.67,2567.59,80003065.0,,21.13221195346341,50.351298106116445,-58.43817230530607,2587.38,2567.59,,,,1.0,2685.61,70.66333907074477,2207.88,-30.107586131884545,,
1916,2013-02-27,2576.05,2615.25,2569.38,2594.68,63226743.0,,14.95460638490431,43.27195976187402,-56.634706753939426,2594.68,2576.05,,,,1.0,2685.61,70.66333907074477,2207.88,-30.107586131884545,,
1917,2013-02-28,2611.94,2673.71,2594.0,2673.33,86922595.0,,16.218253231361814,37.861218455771585,-43.28593044881954,2673.33,2611.94,,,,,2685.61,70.66333907074477,2207.88,-30.107586131884545,,
1918,2013-03-01,2671.84,2680.85,2627.0,2668.84,73343753.0,,16.66528989760218,33.622032744137705,-33.91348569307105,2671.84,2668.84,,,,,2685.61,70.66333907074477,2207.88,-30.107586131884545,,
1919,2013-03-04,2619.42,2619.57,2528.69,2545.72,110619103.0,,7.004076004797753,28.298441396269716,-42.58873078294393,2619.42,2545.72,,,,1.0,2685.61,70.66333907074477,2207.88,-30.107586131884545,,
1920,2013-03-05,2547.89,2623.17,2541.77,2622.81,89661152.0,,5.504559980466638,23.7396651131091,-36.470210265284926,2622.81,2547.89,,1.0,,1.0,2685.61,70.66333907074477,2207.88,-30.107586131884545,,
1921,2013-03-06,2634.87,2658.14,2620.43,2650.2,95829652.0,,6.451952725158662,20.282122635519016,-27.660339820720708,2650.2,2634.87,,,,,2685.61,70.66333907074477,2622.81,5.504559980466638,,
1922,2013-03-07,2639.78,2658.97,2592.87,2619.48,94082666.0,,4.670087180684732,17.15971554455216,-24.979256727734857,2639.78,2619.48,,,,1.0,2685.61,70.66333907074477,2622.81,5.504559980466638,,
1923,2013-03-08,2622.68,2632.62,2601.96,2606.93,59429557.0,,2.219678709308937,14.171708177503517,-23.90405893638916,2622.68,2606.93,,,,1.0,2685.61,70.66333907074477,2622.81,5.504559980466638,,
1924,2013-03-11,2600.28,2611.65,2574.17,2592.37,50946436.0,,-0.8869339529860554,11.159979751405602,-24.093827408783316,2600.28,2592.37,,,,1.0,2685.61,70.66333907074477,2622.81,5.504559980466638,,
1925,2013-03-12,2590.39,2619.51,2530.25,2555.61,71935141.0,,-6.243203885519961,7.67934302402049,-27.8450938190809,2590.39,2555.61,,,,1.0,2685.61,70.66333907074477,2622.81,5.504559980466638,,
1926,2013-03-13,2551.73,2556.77,2515.06,2527.49,56430460.0,,-12.611754927983384,3.6211234336197156,-32.4657567232062,2551.73,2527.49,,,,1.0,2685.61,70.66333907074477,2622.81,5.504559980466638,,
1927,2013-03-14,2517.75,2546.7,2514.46,2534.27,47605756.0,,-16.916782041845636,-0.4864576614733549,-32.86064876074456,2534.27,2517.75,,,,1.0,2685.61,70.66333907074477,2622.81,5.504559980466638,,
1928,2013-03-15,2533.72,2600.09,2504.46,2539.87,81372185.0,,-19.650159045106648,-4.319197938200014,-30.66192221381327,2539.87,2533.72,,1.0,,1.0,2685.61,70.66333907074477,2622.81,5.504559980466638,,
1929,2013-03-18,2526.08,2544.62,2499.83,2502.49,59812778.0,,-24.549640639740574,-8.365286478508127,-32.3687083224649,2526.08,2502.49,,,,1.0,2685.61,70.66333907074477,2539.87,-19.650159045106648,,
1930,2013-03-19,2507.4,2532.07,2491.85,2525.1,54536476.0,,-26.30485111257576,-11.953199405321655,-28.703303414508213,2525.1,2507.4,,1.0,,1.0,2685.61,70.66333907074477,2539.87,-19.650159045106648,,
1931,2013-03-20,2526.97,2610.17,2526.83,2610.17,90700622.0,,-20.59403480368519,-13.681366484994363,-13.825336637381653,2610.17,2526.97,,,,,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1932,2013-03-21,2611.58,2626.54,2598.51,2614.99,69552756.0,,-15.500557241976821,-14.045204636390856,-2.91070521117193,2614.99,2611.58,,,,,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1933,2013-03-22,2612.26,2625.53,2603.34,2618.31,55647141.0,,-11.068453086883892,-13.449854326489465,4.762802479211146,2618.31,2612.26,,,,,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1934,2013-03-25,2628.41,2641.61,2607.61,2613.1,56261402.0,,-7.88548312962439,-12.336980087116451,8.902993914984123,2628.41,2613.1,,,,,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1935,2013-03-26,2601.96,2607.36,2554.97,2575.05,63962961.0,,-8.337167828300153,-11.537017635353191,6.399699614106076,2601.96,2575.05,,,,,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1936,2013-03-27,2575.73,2611.94,2566.34,2583.53,56906517.0,,-7.919574155430382,-10.813528939368629,5.787909567876493,2583.53,2575.73,,,,,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1937,2013-03-28,2535.99,2535.99,2495.08,2499.3,87578405.0,,-14.22135034727944,-11.49509322095079,-5.4525142526572985,2535.99,2499.3,,,,,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1938,2013-03-29,2502.78,2509.11,2482.49,2495.08,52402137.0,,-19.33321089249148,-13.06271675525893,-12.5409882744651,2502.78,2495.08,,,,,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1939,2013-04-01,2486.43,2507.82,2483.73,2493.19,47346022.0,,-23.268677577287235,-15.10390891966459,-16.32953731524529,2493.19,2486.43,,,,,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1940,2013-04-02,2495.84,2524.46,2475.0,2486.39,55684152.0,,-26.62930044910945,-17.408987225553563,-18.440626447111775,2495.84,2486.39,,,,1.0,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1941,2013-04-03,2493.88,2507.14,2474.93,2483.55,45564221.0,,-29.185351981744134,-19.76426017679168,-18.842183609904907,2493.88,2483.55,,,,1.0,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1942,2013-04-08,2443.24,2473.31,2429.5,2472.3,53296772.0,,-31.752795752534894,-22.161967291940325,-19.181656921189138,2472.3,2443.24,,,,1.0,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1943,2013-04-09,2477.29,2505.29,2477.29,2489.43,52389824.0,,-32.035974823637844,-24.13676879827983,-15.798412050716024,2489.43,2477.29,,1.0,,1.0,2685.61,70.66333907074477,2525.1,-26.30485111257576,,
1944,2013-04-10,2487.98,2495.57,2466.19,2485.31,47504913.0,,-32.221417402722636,-25.753698519168395,-12.935437767108482,2487.98,2485.31,,,,1.0,2685.61,70.66333907074477,2489.43,-32.035974823637844,,
1945,2013-04-11,2502.5,2508.59,2476.4,2477.88,42989958.0,,-32.592218085450895,-27.121402432424894,-10.941631306052003,2502.5,2477.88,,,,1.0,2685.61,70.66333907074477,2489.43,-32.035974823637844,,
1946,2013-04-12,2476.32,2489.12,2460.18,2462.11,39917278.0,,-33.769315850146995,-28.450985115969317,-10.636661468355356,2476.32,2462.11,,,,1.0,2685.61,70.66333907074477,2489.43,-32.035974823637844,,
1947,2013-04-15,2453.97,2461.67,2430.15,2436.82,46539734.0,,-36.32414383274272,-30.025616859324,-12.597053946837441,2453.97,2436.82,,,,1.0,2685.61,70.66333907074477,2489.43,-32.035974823637844,,
1948,2013-04-16,2419.51,2461.05,2416.62,2459.59,55280613.0,,-36.09542907457353,-31.239579302373908,-9.711699544399245,2459.59,2419.51,,,,,2685.61,70.66333907074477,2489.43,-32.035974823637844,,
1949,2013-04-17,2457.88,2465.2,2437.34,2458.47,44692164.0,,-35.59423740849161,-32.11051092359745,-6.967452969788312,2458.47,2457.88,,1.0,,,2685.61,70.66333907074477,2489.43,-32.035974823637844,,
1950,2013-04-18,2440.71,2478.41,2434.73,2464.85,42860707.0,,-34.28698767115111,-32.545806273108184,-3.4823627960858516,2464.85,2440.71,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1951,2013-04-19,2469.95,2542.45,2469.32,2533.83,75520876.0,,-27.369376194076267,-31.510520257301803,8.282288126451071,2533.83,2469.95,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1952,2013-04-22,2525.11,2539.05,2518.26,2530.67,62511883.0,,-21.889773171364595,-29.586370840114363,15.393195337499535,2530.67,2525.11,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1953,2013-04-23,2532.2,2532.2,2448.2,2449.47,60653982.0,,-23.824673672985227,-28.434031406688536,9.218715467406618,2532.2,2449.47,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1954,2013-04-24,2452.78,2511.2,2446.59,2495.58,63050916.0,,-21.390824508465812,-27.025390027043994,11.269131037156363,2495.58,2452.78,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1955,2013-04-25,2486.86,2505.48,2456.57,2467.88,60557927.0,,-21.449879157250052,-25.910287853085208,8.920817391670312,2486.86,2467.88,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1956,2013-04-26,2477.72,2488.58,2439.8,2447.31,47123378.0,,-22.892615658066916,-25.30675341408155,4.828275512029272,2477.72,2447.31,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1957,2013-05-02,2434.6,2453.75,2423.08,2449.64,47016088.0,,-23.576211313600197,-24.960644993985284,2.768867360770173,2449.64,2434.6,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1958,2013-05-03,2457.54,2521.12,2457.54,2492.91,62330091.0,,-20.391379290857458,-24.046791853359718,7.31082512500452,2492.91,2457.54,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1959,2013-05-06,2502.98,2533.85,2500.46,2525.98,60418780.0,,-15.025697457758724,-22.242572974239522,14.433751032961595,2525.98,2502.98,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1960,2013-05-07,2519.36,2539.3,2507.76,2529.94,54490643.0,,-10.334685224331224,-19.86099542425786,19.052620399853275,2529.94,2519.36,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1961,2013-05-08,2542.27,2562.01,2531.25,2542.8,59554294.0,,-5.515747602991723,-16.991945860004634,22.95239651402582,2542.8,2542.27,,,1.0,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1962,2013-05-09,2542.37,2543.3,2507.79,2527.79,60240145.0,,-2.8747480694300975,-14.168506301889728,22.58751646491926,2542.37,2527.79,,,1.0,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1963,2013-05-10,2519.52,2546.98,2515.16,2540.84,48816728.0,,0.26819741207145853,-11.281165559097492,23.0987259423379,2540.84,2519.52,,,1.0,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1964,2013-05-13,2542.41,2547.6,2516.73,2530.77,54092147.0,,1.9242578615435377,-8.640080874969286,21.128677473025647,2542.41,2530.77,,,1.0,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1965,2013-05-14,2526.0,2526.15,2479.87,2493.34,54880064.0,,0.2139433092888794,-6.869276038117653,14.166438694813065,2526.0,2493.34,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1966,2013-05-15,2493.97,2507.43,2491.93,2506.93,44189660.0,,-0.04438226081720131,-5.5042972826575625,10.919830043680722,2506.93,2493.97,,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1967,2013-05-16,2501.12,2553.06,2487.76,2552.71,70796182.0,,3.405697503468218,-3.7222983254324067,14.25599165780125,2552.71,2501.12,,,1.0,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1968,2013-05-17,2550.45,2598.71,2547.78,2592.05,81850801.0,,9.208173700518273,-1.136203920242271,20.688755241521086,2592.05,2550.45,,,1.0,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1969,2013-05-20,2597.15,2627.62,2590.05,2609.61,86337803.0,,15.050134553471707,2.101063774500525,25.898141557942367,2609.61,2597.15,,,1.0,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1970,2013-05-21,2607.39,2617.4,2594.25,2614.85,71505994.0,,19.873663602897068,5.655583740179834,28.436159725434468,2614.85,2607.39,,,1.0,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1971,2013-05-22,2613.41,2630.07,2603.75,2618.03,74191817.0,,23.679976520790206,9.260462296301908,28.839028448976595,2618.03,2613.41,,,1.0,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1972,2013-05-23,2604.93,2624.08,2579.35,2582.85,84825370.0,,23.585891467620968,12.12554813056572,22.920686674110495,2604.93,2582.85,1.0,,,,2685.61,70.66333907074477,2458.47,-35.59423740849161,,
1973,2013-05-24,2591.42,2608.35,2572.88,2597.23,60739669.0,,24.390515526048148,14.578541609662206,19.623947832771883,2597.23,2591.42,,,1.0,,2582.85,23.585891467620968,2458.47,-35.59423740849161,,
1974,2013-05-27,2593.52,2611.97,2589.74,2599.59,64195080.0,,24.931226506000257,16.649078588929818,16.56429583414088,2599.59,2593.52,,,1.0,,2582.85,23.585891467620968,2458.47,-35.59423740849161,,
1975,2013-05-28,2600.63,2644.36,2585.9,2644.36,84196112.0,,28.642139934669558,19.047690858077768,19.18889815318358,2644.36,2600.63,,,1.0,,2582.85,23.585891467620968,2458.47,-35.59423740849161,,
1976,2013-05-29,2648.93,2661.23,2640.88,2642.56,79277709.0,,31.079554843915048,21.454063655245225,19.250982377339646,2648.93,2642.56,,,1.0,,2582.85,23.585891467620968,2458.47,-35.59423740849161,,
1977,2013-05-30,2633.96,2647.44,2623.58,2634.32,70146368.0,,31.977705501085893,23.55879202441336,16.837826953345065,2634.32,2633.96,1.0,,1.0,,2582.85,23.585891467620968,2458.47,-35.59423740849161,,
1978,2013-05-31,2638.71,2645.56,2604.75,2606.43,62528533.0,,30.09212318974005,24.8654582574787,10.4533298645227,2638.71,2606.43,,,,,2634.32,31.977705501085893,2458.47,-35.59423740849161,,
1979,2013-06-03,2605.97,2625.94,2596.05,2602.62,59774468.0,,27.9679533083181,25.485957267646583,4.9639920813430365,2605.97,2602.62,,,,,2634.32,31.977705501085893,2458.47,-35.59423740849161,,
1980,2013-06-04,2600.5,2600.5,2556.06,2565.67,66315750.0,,23.037416184032736,24.996249050923815,-3.917665733782158,2600.5,2565.67,,,,,2634.32,31.977705501085893,2458.47,-35.59423740849161,,
1981,2013-06-05,2565.33,2570.03,2545.19,2560.54,45637193.0,,18.502694321027775,23.69753810494461,-10.389687567833668,2565.33,2560.54,,,,,2634.32,31.977705501085893,2458.47,-35.59423740849161,,
1982,2013-06-06,2552.82,2557.68,2525.31,2527.84,52496529.0,,12.130445632678857,21.38411961049146,-18.507347955625207,2552.82,2527.84,,,,,2634.32,31.977705501085893,2458.47,-35.59423740849161,,
1983,2013-06-07,2526.91,2538.89,2475.69,2484.16,61030894.0,,3.515259957958733,17.810347679984915,-28.590175444052363,2526.91,2484.16,,,,,2634.32,31.977705501085893,2458.47,-35.59423740849161,,
1984,2013-06-13,2448.72,2448.72,2375.2,2399.94,69730066.0,,-9.992993889277386,12.249679366132455,-44.48534651081968,2448.72,2399.94,,,,,2634.32,31.977705501085893,2458.47,-35.59423740849161,,
1985,2013-06-14,2404.42,2420.36,2396.49,2416.77,55964534.0,,-19.119939280823473,5.975755636741269,-50.191389835129485,2416.77,2404.42,,1.0,,,2634.32,31.977705501085893,2458.47,-35.59423740849161,底背离,1.0
1986,2013-06-17,2422.76,2427.53,2394.39,2403.84,50395711.0,,-27.084241917723375,-0.6362438741516598,-52.89599608714343,2422.76,2403.84,,,,1.0,2634.32,31.977705501085893,2416.77,-19.119939280823473,,
1987,2013-06-18,2413.09,2424.2,2393.32,2418.75,48630379.0,,-31.826026127058412,-6.87420032473301,-49.903651604650804,2418.75,2413.09,,,,1.0,2634.32,31.977705501085893,2416.77,-19.119939280823473,,
1988,2013-06-19,2408.28,2408.28,2366.35,2400.76,54346260.0,,-36.61350918420658,-12.822062096627725,-47.582894175157705,2408.28,2400.76,,,,1.0,2634.32,31.977705501085893,2416.77,-19.119939280823473,,
1989,2013-06-20,2386.1,2386.1,2320.23,2321.47,55201020.0,,-46.27226646049985,-19.51210296940215,-53.5203269821954,2386.1,2321.47,,,,1.0,2634.32,31.977705501085893,2416.77,-19.119939280823473,,
1990,2013-06-21,2283.15,2332.84,2269.56,2317.39,58705798.0,,-53.63781969451293,-26.337246314424306,-54.601146760177244,2317.39,2283.15,,,,1.0,2634.32,31.977705501085893,2416.77,-19.119939280823473,,
1991,2013-06-24,2308.07,2308.07,2164.32,2171.21,86597259.0,,-70.45837770185062,-35.16147259190957,-70.5938102198821,2308.07,2171.21,,,,1.0,2634.32,31.977705501085893,2416.77,-19.119939280823473,,
1992,2013-06-25,2146.05,2169.21,2023.17,2165.42,107554882.0,,-83.29581343179507,-44.78834075988667,-77.01494534381679,2165.42,2146.05,,,,1.0,2634.32,31.977705501085893,2416.77,-19.119939280823473,,
1993,2013-06-26,2170.33,2181.02,2131.86,2168.3,79256426.0,,-92.17464981928106,-54.265602571765555,-75.818094495031,2170.33,2168.3,,1.0,,1.0,2634.32,31.977705501085893,2416.77,-19.119939280823473,,
1994,2013-06-27,2172.85,2200.21,2153.18,2160.74,75406753.0,,-98.68365667763328,-63.1492133929391,-71.06888656938835,2172.85,2160.74,,,,1.0,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
1995,2013-06-28,2149.03,2227.46,2139.37,2200.64,79451327.0,,-99.4757998666255,-70.41453068767638,-58.122538357898236,2200.64,2149.03,,,,1.0,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
1996,2013-07-01,2187.09,2213.97,2166.35,2213.32,57726227.0,,-97.95128755182895,-75.92188206050689,-44.05881098264413,2213.32,2187.09,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
1997,2013-07-02,2211.8,2226.11,2191.8,2221.98,61838850.0,,-94.94978887155412,-79.72746342271634,-30.444650897675558,2221.98,2211.8,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
1998,2013-07-03,2211.04,2211.04,2169.14,2203.83,65836022.0,,-92.96400171325786,-82.37477108082464,-21.178461264866428,2211.04,2203.83,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
1999,2013-07-04,2187.18,2245.91,2176.08,2221.98,72581145.0,,-88.90090349278944,-83.6799975632176,-10.441811859143684,2221.98,2187.18,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
2000,2013-07-05,2227.35,2252.03,2225.05,2226.85,61821775.0,,-84.31595869335933,-83.80718978924595,-1.0175378082267628,2227.35,2226.85,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
2001,2013-07-08,2194.42,2205.21,2162.19,2163.62,54782493.0,,-84.80688845228633,-84.00712952185404,-1.5995178608645801,2194.42,2163.62,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
2002,2013-07-09,2160.7,2174.79,2149.79,2162.67,41494433.0,,-84.30084323831397,-84.06587226514603,-0.4699419463358936,2162.67,2160.7,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
2003,2013-07-10,2163.1,2224.14,2157.47,2224.06,61149781.0,,-78.04646772037722,-82.86199135619226,9.63104727163008,2224.06,2163.1,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
2004,2013-07-11,2232.16,2351.22,2232.16,2326.69,125793192.0,,-64.0698889787418,-79.10357088070216,30.067363803920728,2326.69,2232.16,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
2005,2013-07-12,2319.02,2331.99,2274.07,2275.37,89733082.0,,-56.48333994778841,-74.57952469411941,36.19236949266201,2319.02,2275.37,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
2006,2013-07-15,2289.76,2336.04,2274.67,2307.3,74757884.0,,-47.34865520903213,-69.13335079710197,43.569391176139675,2307.3,2289.76,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
2007,2013-07-16,2300.83,2317.85,2281.94,2317.85,65624157.0,,-38.810669670587686,-63.068814571799116,48.51628980242286,2317.85,2300.83,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
2008,2013-07-17,2311.44,2326.93,2281.61,2282.84,67655248.0,,-34.471898440517634,-57.349431345542826,45.75506581005038,2311.44,2282.84,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
2009,2013-07-18,2272.95,2282.44,2241.93,2245.33,57144292.0,,-33.671984816497115,-52.613942039733686,37.88391444647314,2272.95,2245.33,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
2010,2013-07-19,2248.13,2257.92,2188.75,2190.48,70535282.0,,-37.037044116007564,-49.498562454988466,24.923036677961804,2248.13,2190.48,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
2011,2013-07-22,2170.09,2203.06,2159.81,2202.19,53283495.0,,-38.31728095618291,-47.26230615522736,17.89005039808889,2202.19,2170.09,,,,,2634.32,31.977705501085893,2168.3,-92.17464981928106,,
